2.564 -8.791 -0.034
1 2 3

1 2 3
1 2 3
1 2 3
2.574 -8.782 -0.034
1 2 3

1 2 3
1 2 3
1 2 3
2.585 -8.773 -0.036
1 2 3

1 2 3
1 2 3
1 2 3
2.596 -8.765 -0.037
1 2 3

1 2 3
1 2 3
1 2 3
2.606 -8.758 -0.038
1 2 3

1 2 3
1 2 3
1 2 3
2.616 -8.751 -0.039
1 2 3

1 2 3
1 2 3
1 2 3
2.624 -8.745 -0.040
1 2 3

1 2 3
1 2 3
1 2 3
2.635 -8.739 -0.041
1 2 3

1 2 3
1 2 3
1 2 3
2.645 -8.734 -0.042
1 2 3

1 2 3
1 2 3
1 2 3
2.656 -8.729 -0.043
1 2 3

1 2 3
1 2 3
1 2 3
2.666 -8.725 -0.044
1 2 3

1 2 3
1 2 3
1 2 3
2.678 -8.721 -0.045
1 2 3

1 2 3
1 2 3
1 2 3
2.688 -8.717 -0.046
1 2 3

1 2 3
1 2 3
1 2 3
2.698 -8.715 -0.047
1 2 3

1 2 3
1 2 3
1 2 3
2.709 -8.712 -0.048
1 2 3

1 2 3
1 2 3
1 2 3
2.720 -8.710 -0.049
1 2 3

1 2 3
1 2 3
1 2 3
2.731 -8.708 -0.050
1 2 3

1 2 3
1 2 3
1 2 3
2.741 -8.707 -0.051
1 2 3

1 2 3
1 2 3
1 2 3
2.750 -8.705 -0.052
1 2 3

1 2 3
1 2 3
1 2 3
2.758 -8.704 -0.054
1 2 3

1 2 3
1 2 3
1 2 3
2.766 -8.703 -0.055
1 2 3

1 2 3
1 2 3
1 2 3
2.774 -8.702 -0.057
1 2 3

1 2 3
1 2 3
1 2 3
2.783 -8.701 -0.058
1 2 3

1 2 3
1 2 3
1 2 3
2.790 -8.701 -0.060
1 2 3

1 2 3
1 2 3
1 2 3
2.797 -8.700 -0.061
1 2 3

1 2 3
1 2 3
1 2 3
2.804 -8.700 -0.063
1 2 3

1 2 3
1 2 3
1 2 3
2.810 -8.700 -0.065
1 2 3

1 2 3
1 2 3
1 2 3
2.818 -8.700 -0.066
1 2 3

1 2 3
1 2 3
1 2 3
2.824 -8.700 -0.068
1 2 3

1 2 3
1 2 3
1 2 3
2.828 -8.700 -0.070
1 2 3

1 2 3
1 2 3
1 2 3
2.834 -8.700 -0.072
1 2 3

1 2 3
1 2 3
1 2 3
2.839 -8.701 -0.074
1 2 3

1 2 3
1 2 3
1 2 3
2.843 -8.702 -0.076
1 2 3

1 2 3
1 2 3
1 2 3
2.847 -8.702 -0.078
1 2 3

1 2 3
1 2 3
1 2 3
2.851 -8.703 -0.081
1 2 3

1 2 3
1 2 3
1 2 3
2.853 -8.704 -0.084
1 2 3

1 2 3
1 2 3
1 2 3
2.855 -8.705 -0.087
1 2 3

1 2 3
1 2 3
1 2 3
2.856 -8.706 -0.090
1 2 3

1 2 3
1 2 3
1 2 3
2.856 -8.707 -0.094
1 2 3

1 2 3
1 2 3
1 2 3
2.856 -8.708 -0.098
1 2 3

1 2 3
1 2 3
1 2 3
2.856 -8.709 -0.102
1 2 3

1 2 3
1 2 3
1 2 3
2.855 -8.711 -0.106
1 2 3

1 2 3
1 2 3
1 2 3
2.853 -8.713 -0.111
1 2 3

1 2 3
1 2 3
1 2 3
2.851 -8.714 -0.117
1 2 3

1 2 3
1 2 3
1 2 3
2.847 -8.716 -0.122
1 2 3

1 2 3
1 2 3
1 2 3
2.842 -8.718 -0.128
1 2 3

1 2 3
1 2 3
1 2 3
2.836 -8.721 -0.135
1 2 3

1 2 3
1 2 3
1 2 3
2.830 -8.723 -0.142
1 2 3

1 2 3
1 2 3
1 2 3
2.821 -8.725 -0.149
1 2 3

1 2 3
1 2 3
1 2 3
2.811 -8.728 -0.157
1 2 3

1 2 3
1 2 3
1 2 3
2.800 -8.730 -0.165
1 2 3

1 2 3
1 2 3
1 2 3
2.786 -8.733 -0.173
1 2 3

1 2 3
1 2 3
1 2 3
2.771 -8.736 -0.182
1 2 3

1 2 3
1 2 3
1 2 3
2.755 -8.739 -0.191
1 2 3

1 2 3
1 2 3
1 2 3
2.737 -8.742 -0.201
1 2 3

1 2 3
1 2 3
1 2 3
2.715 -8.745 -0.212
1 2 3

1 2 3
1 2 3
1 2 3
2.692 -8.748 -0.222
1 2 3

1 2 3
1 2 3
1 2 3
2.665 -8.751 -0.234
1 2 3

1 2 3
1 2 3
1 2 3
2.638 -8.754 -0.246
1 2 3

1 2 3
1 2 3
1 2 3
2.609 -8.756 -0.258
1 2 3

1 2 3
1 2 3
1 2 3
2.577 -8.760 -0.270
1 2 3

1 2 3
1 2 3
1 2 3
2.543 -8.762 -0.281
1 2 3

1 2 3
1 2 3
1 2 3
2.513 -8.765 -0.291
1 2 3

1 2 3
1 2 3
1 2 3
2.473 -8.768 -0.302
1 2 3

1 2 3
1 2 3
1 2 3
2.437 -8.771 -0.315
1 2 3

1 2 3
1 2 3
1 2 3
2.396 -8.773 -0.328
1 2 3

1 2 3
1 2 3
1 2 3
2.358 -8.775 -0.342
1 2 3

1 2 3
1 2 3
1 2 3
2.321 -8.777 -0.356
1 2 3

1 2 3
1 2 3
1 2 3
2.281 -8.780 -0.370
1 2 3

1 2 3
1 2 3
1 2 3
2.239 -8.782 -0.383
1 2 3

1 2 3
1 2 3
1 2 3
2.198 -8.784 -0.396
1 2 3

1 2 3
1 2 3
1 2 3
2.154 -8.787 -0.409
1 2 3

1 2 3
1 2 3
1 2 3
2.109 -8.789 -0.422
1 2 3

1 2 3
1 2 3
1 2 3
2.061 -8.791 -0.435
1 2 3

1 2 3
1 2 3
1 2 3
2.016 -8.793 -0.449
1 2 3

1 2 3
1 2 3
1 2 3
1.969 -8.796 -0.463
1 2 3

1 2 3
1 2 3
1 2 3
1.923 -8.798 -0.479
1 2 3

1 2 3
1 2 3
1 2 3
1.880 -8.799 -0.493
1 2 3

1 2 3
1 2 3
1 2 3
1.832 -8.801 -0.508
1 2 3

1 2 3
1 2 3
1 2 3
1.779 -8.802 -0.523
1 2 3

1 2 3
1 2 3
1 2 3
1.722 -8.804 -0.538
1 2 3

1 2 3
1 2 3
1 2 3
1.666 -8.806 -0.553
1 2 3

1 2 3
1 2 3
1 2 3
1.607 -8.808 -0.568
1 2 3

1 2 3
1 2 3
1 2 3
1.547 -8.809 -0.583
1 2 3

1 2 3
1 2 3
1 2 3
1.481 -8.811 -0.599
1 2 3

1 2 3
1 2 3
1 2 3
1.416 -8.812 -0.615
1 2 3

1 2 3
1 2 3
1 2 3
1.348 -8.814 -0.631
1 2 3

1 2 3
1 2 3
1 2 3
1.277 -8.816 -0.648
1 2 3

1 2 3
1 2 3
1 2 3
1.200 -8.817 -0.663
1 2 3

1 2 3
1 2 3
1 2 3
1.114 -8.819 -0.679
1 2 3

1 2 3
1 2 3
1 2 3
1.026 -8.820 -0.698
1 2 3

1 2 3
1 2 3
1 2 3
0.931 -8.821 -0.717
1 2 3

1 2 3
1 2 3
1 2 3
0.845 -8.822 -0.736
1 2 3

1 2 3
1 2 3
1 2 3
0.727 -8.824 -0.753
1 2 3

1 2 3
1 2 3
1 2 3
0.621 -8.825 -0.772
1 2 3

1 2 3
1 2 3
1 2 3
0.506 -8.826 -0.792
1 2 3

1 2 3
1 2 3
1 2 3
0.395 -8.827 -0.812
1 2 3

1 2 3
1 2 3
1 2 3
0.268 -8.829 -0.833
1 2 3

1 2 3
1 2 3
1 2 3
0.150 -8.830 -0.854
1 2 3

1 2 3
1 2 3
1 2 3
0.015 -8.832 -0.877
1 2 3

1 2 3
1 2 3
1 2 3
-0.101 -8.833 -0.900
1 2 3

1 2 3
1 2 3
1 2 3
-0.247 -8.835 -0.925
1 2 3

1 2 3
1 2 3
1 2 3
-0.389 -8.836 -0.950
1 2 3

1 2 3
1 2 3
1 2 3
-0.538 -8.838 -0.974
1 2 3

1 2 3
1 2 3
1 2 3
-0.714 -8.839 -0.995
1 2 3

1 2 3
1 2 3
1 2 3
-0.881 -8.840 -1.018
1 2 3

1 2 3
1 2 3
1 2 3
-1.066 -8.842 -1.042
1 2 3

1 2 3
1 2 3
1 2 3
-1.246 -8.843 -1.067
1 2 3

1 2 3
1 2 3
1 2 3
-1.456 -8.845 -1.088
1 2 3

1 2 3
1 2 3
1 2 3
-1.650 -8.846 -1.113
1 2 3

1 2 3
1 2 3
1 2 3
-1.841 -8.848 -1.139
1 2 3

1 2 3
1 2 3
1 2 3
-2.025 -8.850 -1.161
1 2 3

1 2 3
1 2 3
1 2 3
-2.232 -8.853 -1.185
1 2 3

1 2 3
1 2 3
1 2 3
-2.421 -8.855 -1.212
1 2 3

1 2 3
1 2 3
1 2 3
-2.608 -8.858 -1.241
1 2 3

1 2 3
1 2 3
1 2 3
-2.789 -8.860 -1.265
1 2 3

1 2 3
1 2 3
1 2 3
-2.970 -8.863 -1.288
1 2 3

1 2 3
1 2 3
1 2 3
-3.153 -8.865 -1.319
1 2 3

1 2 3
1 2 3
1 2 3
-3.368 -8.868 -1.345
1 2 3

1 2 3
1 2 3
1 2 3
-3.536 -8.871 -1.372
1 2 3

1 2 3
1 2 3
1 2 3
-3.711 -8.873 -1.399
1 2 3

1 2 3
1 2 3
1 2 3
-3.885 -8.877 -1.431
1 2 3

1 2 3
1 2 3
1 2 3
-4.045 -8.880 -1.462
1 2 3

1 2 3
1 2 3
1 2 3
-4.197 -8.883 -1.494
1 2 3

1 2 3
1 2 3
1 2 3
-4.361 -8.886 -1.522
1 2 3

1 2 3
1 2 3
1 2 3
-4.491 -8.889 -1.548
1 2 3

1 2 3
1 2 3
1 2 3
-4.674 -8.892 -1.581
1 2 3

1 2 3
1 2 3
1 2 3
-4.840 -8.896 -1.607
1 2 3

1 2 3
1 2 3
1 2 3
-5.031 -8.899 -1.633
1 2 3

1 2 3
1 2 3
1 2 3
-5.201 -8.903 -1.659
1 2 3

1 2 3
1 2 3
1 2 3
-5.322 -8.906 -1.685
1 2 3

1 2 3
1 2 3
1 2 3
-5.485 -8.909 -1.715
1 2 3

1 2 3
1 2 3
1 2 3
-5.638 -8.912 -1.745
1 2 3

1 2 3
1 2 3
1 2 3
-5.785 -8.915 -1.775
1 2 3

1 2 3
1 2 3
1 2 3
-5.923 -8.919 -1.800
1 2 3

1 2 3
1 2 3
1 2 3
-6.034 -8.922 -1.830
1 2 3

1 2 3
1 2 3
1 2 3
-6.186 -8.926 -1.854
1 2 3

1 2 3
1 2 3
1 2 3
-6.324 -8.929 -1.883
1 2 3

1 2 3
1 2 3
1 2 3
-6.453 -8.933 -1.913
1 2 3

1 2 3
1 2 3
1 2 3
-6.575 -8.936 -1.941
1 2 3

1 2 3
1 2 3
1 2 3
-6.706 -8.939 -1.969
1 2 3

1 2 3
1 2 3
1 2 3
-6.832 -8.942 -1.995
1 2 3

1 2 3
1 2 3
1 2 3
-6.944 -8.945 -2.022
1 2 3

1 2 3
1 2 3
1 2 3
-7.058 -8.948 -2.048
1 2 3

1 2 3
1 2 3
1 2 3
-7.173 -8.950 -2.074
1 2 3

1 2 3
1 2 3
1 2 3
-7.294 -8.952 -2.099
1 2 3

1 2 3
1 2 3
1 2 3
-7.381 -8.954 -2.123
1 2 3

1 2 3
1 2 3
1 2 3
-7.470 -8.956 -2.147
1 2 3

1 2 3
1 2 3
1 2 3
-7.582 -8.958 -2.170
1 2 3

1 2 3
1 2 3
1 2 3
-7.687 -8.959 -2.193
1 2 3

1 2 3
1 2 3
1 2 3
-7.783 -8.961 -2.213
1 2 3

1 2 3
1 2 3
1 2 3
-7.874 -8.962 -2.235
1 2 3

1 2 3
1 2 3
1 2 3
-7.957 -8.964 -2.258
1 2 3

1 2 3
1 2 3
1 2 3
-8.033 -8.964 -2.280
1 2 3

1 2 3
1 2 3
1 2 3
-8.126 -8.964 -2.302
1 2 3

1 2 3
1 2 3
1 2 3
-8.206 -8.964 -2.324
1 2 3

1 2 3
1 2 3
1 2 3
-8.279 -8.964 -2.345
1 2 3

1 2 3
1 2 3
1 2 3
-8.349 -8.963 -2.366
1 2 3

1 2 3
1 2 3
1 2 3
-8.419 -8.963 -2.387
1 2 3

1 2 3
1 2 3
1 2 3
-8.487 -8.962 -2.407
1 2 3

1 2 3
1 2 3
1 2 3
-8.550 -8.961 -2.425
1 2 3

1 2 3
1 2 3
1 2 3
-8.605 -8.959 -2.445
1 2 3

1 2 3
1 2 3
1 2 3
-8.665 -8.957 -2.465
1 2 3

1 2 3
1 2 3
1 2 3
-8.712 -8.954 -2.486
1 2 3

1 2 3
1 2 3
1 2 3
-8.758 -8.951 -2.506
1 2 3

1 2 3
1 2 3
1 2 3
-8.807 -8.948 -2.527
1 2 3

1 2 3
1 2 3
1 2 3
-8.847 -8.943 -2.546
1 2 3

1 2 3
1 2 3
1 2 3
-8.903 -8.939 -2.566
1 2 3

1 2 3
1 2 3
1 2 3
-8.949 -8.934 -2.586
1 2 3

1 2 3
1 2 3
1 2 3
-9.000 -8.928 -2.606
1 2 3

1 2 3
1 2 3
1 2 3
-9.036 -8.921 -2.626
1 2 3

1 2 3
1 2 3
1 2 3
-9.082 -8.913 -2.647
1 2 3

1 2 3
1 2 3
1 2 3
-9.118 -8.905 -2.668
1 2 3

1 2 3
1 2 3
1 2 3
-9.155 -8.896 -2.688
1 2 3

1 2 3
1 2 3
1 2 3
-9.198 -8.887 -2.708
1 2 3

1 2 3
1 2 3
1 2 3
-9.235 -8.876 -2.728
1 2 3

1 2 3
1 2 3
1 2 3
-9.273 -8.864 -2.749
1 2 3

1 2 3
1 2 3
1 2 3
-9.315 -8.851 -2.770
1 2 3

1 2 3
1 2 3
1 2 3
-9.356 -8.839 -2.790
1 2 3

1 2 3
1 2 3
1 2 3
-9.399 -8.824 -2.811
1 2 3

1 2 3
1 2 3
1 2 3
-9.429 -8.810 -2.830
1 2 3

1 2 3
1 2 3
1 2 3
-9.465 -8.795 -2.850
1 2 3

1 2 3
1 2 3
1 2 3
-9.505 -8.781 -2.871
1 2 3

1 2 3
1 2 3
1 2 3
-9.542 -8.766 -2.890
1 2 3

1 2 3
1 2 3
1 2 3
-9.581 -8.751 -2.911
1 2 3

1 2 3
1 2 3
1 2 3
-9.617 -8.734 -2.931
1 2 3

1 2 3
1 2 3
1 2 3
-9.660 -8.715 -2.952
1 2 3

1 2 3
1 2 3
1 2 3
-9.700 -8.697 -2.972
1 2 3

1 2 3
1 2 3
1 2 3
-9.734 -8.677 -2.994
1 2 3

1 2 3
1 2 3
1 2 3
-9.771 -8.654 -3.016
1 2 3

1 2 3
1 2 3
1 2 3
-9.805 -8.633 -3.037
1 2 3

1 2 3
1 2 3
1 2 3
-9.839 -8.611 -3.059
1 2 3

1 2 3
1 2 3
1 2 3
-9.875 -8.585 -3.082
1 2 3

1 2 3
1 2 3
1 2 3
-9.906 -8.559 -3.104
1 2 3

1 2 3
1 2 3
1 2 3
-9.939 -8.533 -3.127
1 2 3

1 2 3
1 2 3
1 2 3
-9.973 -8.504 -3.146
1 2 3

1 2 3
1 2 3
1 2 3
-10.000 -8.476 -3.167
1 2 3

1 2 3
1 2 3
1 2 3
-10.032 -8.450 -3.189
1 2 3

1 2 3
1 2 3
1 2 3
-10.064 -8.418 -3.209
1 2 3

1 2 3
1 2 3
1 2 3
-10.095 -8.386 -3.229
1 2 3

1 2 3
1 2 3
1 2 3
-10.126 -8.351 -3.249
1 2 3

1 2 3
1 2 3
1 2 3
-10.153 -8.316 -3.271
1 2 3

1 2 3
1 2 3
1 2 3
-10.184 -8.278 -3.292
1 2 3

1 2 3
1 2 3
1 2 3
-10.211 -8.240 -3.315
1 2 3

1 2 3
1 2 3
1 2 3
-10.237 -8.201 -3.341
1 2 3

1 2 3
1 2 3
1 2 3
-10.265 -8.166 -3.365
1 2 3

1 2 3
1 2 3
1 2 3
-10.291 -8.125 -3.391
1 2 3

1 2 3
1 2 3
1 2 3
-10.318 -8.083 -3.417
1 2 3

1 2 3
1 2 3
1 2 3
-10.346 -8.049 -3.440
1 2 3

1 2 3
1 2 3
1 2 3
-10.377 -8.010 -3.465
1 2 3

1 2 3
1 2 3
1 2 3
-10.410 -7.970 -3.490
1 2 3

1 2 3
1 2 3
1 2 3
-10.437 -7.922 -3.517
1 2 3

1 2 3
1 2 3
1 2 3
-10.460 -7.876 -3.544
1 2 3

1 2 3
1 2 3
1 2 3
-10.486 -7.829 -3.570
1 2 3

1 2 3
1 2 3
1 2 3
-10.512 -7.781 -3.597
1 2 3

1 2 3
1 2 3
1 2 3
-10.541 -7.729 -3.623
1 2 3

1 2 3
1 2 3
1 2 3
-10.569 -7.676 -3.651
1 2 3

1 2 3
1 2 3
1 2 3
-10.596 -7.623 -3.679
1 2 3

1 2 3
1 2 3
1 2 3
-10.621 -7.572 -3.703
1 2 3

1 2 3
1 2 3
1 2 3
-10.644 -7.521 -3.730
1 2 3

1 2 3
1 2 3
1 2 3
-10.667 -7.471 -3.757
1 2 3

1 2 3
1 2 3
1 2 3
-10.692 -7.420 -3.783
1 2 3

1 2 3
1 2 3
1 2 3
-10.721 -7.367 -3.806
1 2 3

1 2 3
1 2 3
1 2 3
-10.751 -7.313 -3.829
1 2 3

1 2 3
1 2 3
1 2 3
-10.778 -7.260 -3.855
1 2 3

1 2 3
1 2 3
1 2 3
-10.802 -7.209 -3.880
1 2 3

1 2 3
1 2 3
1 2 3
-10.826 -7.159 -3.904
1 2 3

1 2 3
1 2 3
1 2 3
-10.849 -7.110 -3.927
1 2 3

1 2 3
1 2 3
1 2 3
-10.872 -7.059 -3.951
1 2 3

1 2 3
1 2 3
1 2 3
-10.895 -7.010 -3.975
1 2 3

1 2 3
1 2 3
1 2 3
-10.918 -6.961 -3.999
1 2 3

1 2 3
1 2 3
1 2 3
-10.942 -6.909 -4.021
1 2 3

1 2 3
1 2 3
1 2 3
-10.964 -6.858 -4.045
1 2 3

1 2 3
1 2 3
1 2 3
-10.984 -6.809 -4.067
1 2 3

1 2 3
1 2 3
1 2 3
-11.006 -6.759 -4.091
1 2 3

1 2 3
1 2 3
1 2 3
-11.025 -6.713 -4.115
1 2 3

1 2 3
1 2 3
1 2 3
-11.045 -6.666 -4.140
1 2 3

1 2 3
1 2 3
1 2 3
-11.068 -6.617 -4.164
1 2 3

1 2 3
1 2 3
1 2 3
-11.095 -6.566 -4.187
1 2 3

1 2 3
1 2 3
1 2 3
-11.118 -6.516 -4.208
1 2 3

1 2 3
1 2 3
1 2 3
-11.141 -6.466 -4.228
1 2 3

1 2 3
1 2 3
1 2 3
-11.163 -6.417 -4.251
1 2 3

1 2 3
1 2 3
1 2 3
-11.186 -6.368 -4.273
1 2 3

1 2 3
1 2 3
1 2 3
-11.209 -6.319 -4.295
1 2 3

1 2 3
1 2 3
1 2 3
-11.228 -6.270 -4.318
1 2 3

1 2 3
1 2 3
1 2 3
-11.246 -6.222 -4.341
1 2 3

1 2 3
1 2 3
1 2 3
-11.264 -6.172 -4.362
1 2 3

1 2 3
1 2 3
1 2 3
-11.284 -6.123 -4.385
1 2 3

1 2 3
1 2 3
1 2 3
-11.301 -6.075 -4.405
1 2 3

1 2 3
1 2 3
1 2 3
-11.320 -6.027 -4.426
1 2 3

1 2 3
1 2 3
1 2 3
-11.339 -5.979 -4.448
1 2 3

1 2 3
1 2 3
1 2 3
-11.360 -5.931 -4.468
1 2 3

1 2 3
1 2 3
1 2 3
-11.382 -5.884 -4.490
1 2 3

1 2 3
1 2 3
1 2 3
-11.402 -5.837 -4.512
1 2 3

1 2 3
1 2 3
1 2 3
-11.422 -5.790 -4.533
1 2 3

1 2 3
1 2 3
1 2 3
-11.444 -5.741 -4.555
1 2 3

1 2 3
1 2 3
1 2 3
-11.465 -5.692 -4.577
1 2 3

1 2 3
1 2 3
1 2 3
-11.485 -5.642 -4.600
1 2 3

1 2 3
1 2 3
1 2 3
-11.504 -5.593 -4.623
1 2 3

1 2 3
1 2 3
1 2 3
-11.523 -5.543 -4.645
1 2 3

1 2 3
1 2 3
1 2 3
-11.545 -5.491 -4.668
1 2 3

1 2 3
1 2 3
1 2 3
-11.564 -5.439 -4.689
1 2 3

1 2 3
1 2 3
1 2 3
-11.583 -5.387 -4.711
1 2 3

1 2 3
1 2 3
1 2 3
-11.602 -5.335 -4.733
1 2 3

1 2 3
1 2 3
1 2 3
-11.621 -5.284 -4.754
1 2 3

1 2 3
1 2 3
1 2 3
-11.642 -5.230 -4.774
1 2 3

1 2 3
1 2 3
1 2 3
-11.660 -5.179 -4.793
1 2 3

1 2 3
1 2 3
1 2 3
-11.677 -5.128 -4.816
1 2 3

1 2 3
1 2 3
1 2 3
-11.697 -5.077 -4.839
1 2 3

1 2 3
1 2 3
1 2 3
-11.715 -5.026 -4.862
1 2 3

1 2 3
1 2 3
1 2 3
-11.735 -4.975 -4.884
1 2 3

1 2 3
1 2 3
1 2 3
-11.754 -4.925 -4.906
1 2 3

1 2 3
1 2 3
1 2 3
-11.776 -4.882 -4.926
1 2 3

1 2 3
1 2 3
1 2 3
-11.797 -4.839 -4.947
1 2 3

1 2 3
1 2 3
1 2 3
-11.817 -4.788 -4.969
1 2 3

1 2 3
1 2 3
1 2 3
-11.840 -4.734 -4.987
1 2 3

1 2 3
1 2 3
1 2 3
-11.859 -4.691 -5.008
1 2 3

1 2 3
1 2 3
1 2 3
-11.877 -4.638 -5.030
1 2 3

1 2 3
1 2 3
1 2 3
-11.894 -4.594 -5.050
1 2 3

1 2 3
1 2 3
1 2 3
-11.914 -4.551 -5.070
1 2 3

1 2 3
1 2 3
1 2 3
-11.931 -4.498 -5.089
1 2 3

1 2 3
1 2 3
1 2 3
-11.952 -4.454 -5.108
1 2 3

1 2 3
1 2 3
1 2 3
-11.972 -4.400 -5.127
1 2 3

1 2 3
1 2 3
1 2 3
-11.991 -4.346 -5.148
1 2 3

1 2 3
1 2 3
1 2 3
-12.010 -4.292 -5.169
1 2 3

1 2 3
1 2 3
1 2 3
-12.030 -4.238 -5.190
1 2 3

1 2 3
1 2 3
1 2 3
-12.047 -4.186 -5.208
1 2 3

1 2 3
1 2 3
1 2 3
-12.066 -4.133 -5.229
1 2 3

1 2 3
1 2 3
1 2 3
-12.085 -4.079 -5.250
1 2 3

1 2 3
1 2 3
1 2 3
-12.103 -4.027 -5.270
1 2 3

1 2 3
1 2 3
1 2 3
-12.119 -3.976 -5.291
1 2 3

1 2 3
1 2 3
1 2 3
-12.138 -3.923 -5.312
1 2 3

1 2 3
1 2 3
1 2 3
-12.157 -3.869 -5.332
1 2 3

1 2 3
1 2 3
1 2 3
-12.175 -3.815 -5.353
1 2 3

1 2 3
1 2 3
1 2 3
-12.192 -3.761 -5.373
1 2 3

1 2 3
1 2 3
1 2 3
-12.208 -3.708 -5.391
1 2 3

1 2 3
1 2 3
1 2 3
-12.224 -3.656 -5.411
1 2 3

1 2 3
1 2 3
1 2 3
-12.241 -3.603 -5.428
1 2 3

1 2 3
1 2 3
1 2 3
-12.257 -3.551 -5.445
1 2 3

1 2 3
1 2 3
1 2 3
-12.275 -3.498 -5.465
1 2 3

1 2 3
1 2 3
1 2 3
-12.294 -3.454 -5.483
1 2 3

1 2 3
1 2 3
1 2 3
-12.312 -3.402 -5.502
1 2 3

1 2 3
1 2 3
1 2 3
-12.330 -3.349 -5.522
1 2 3

1 2 3
1 2 3
1 2 3
-12.346 -3.307 -5.540
1 2 3

1 2 3
1 2 3
1 2 3
-12.362 -3.264 -5.559
1 2 3

1 2 3
1 2 3
1 2 3
-12.377 -3.212 -5.578
1 2 3

1 2 3
1 2 3
1 2 3
-12.392 -3.161 -5.598
1 2 3

1 2 3
1 2 3
1 2 3
-12.409 -3.108 -5.617
1 2 3

1 2 3
1 2 3
1 2 3
-12.425 -3.065 -5.635
1 2 3

1 2 3
1 2 3
1 2 3
-12.442 -3.013 -5.654
1 2 3

1 2 3
1 2 3
1 2 3
-12.458 -2.963 -5.673
1 2 3

1 2 3
1 2 3
1 2 3
-12.475 -2.911 -5.691
1 2 3

1 2 3
1 2 3
1 2 3
-12.491 -2.859 -5.710
1 2 3

1 2 3
1 2 3
1 2 3
-12.508 -2.816 -5.727
1 2 3

1 2 3
1 2 3
1 2 3
-12.523 -2.766 -5.745
1 2 3

1 2 3
1 2 3
1 2 3
-12.538 -2.724 -5.762
1 2 3

1 2 3
1 2 3
1 2 3
-12.555 -2.673 -5.780
1 2 3

1 2 3
1 2 3
1 2 3
-12.569 -2.623 -5.795
1 2 3

1 2 3
1 2 3
1 2 3
-12.584 -2.574 -5.810
1 2 3

1 2 3
1 2 3
1 2 3
-12.599 -2.525 -5.827
1 2 3

1 2 3
1 2 3
1 2 3
-12.613 -2.477 -5.845
1 2 3

1 2 3
1 2 3
1 2 3
-12.628 -2.428 -5.862
1 2 3

1 2 3
1 2 3
1 2 3
-12.641 -2.379 -5.879
1 2 3

1 2 3
1 2 3
1 2 3
-12.654 -2.330 -5.896
1 2 3

1 2 3
1 2 3
1 2 3
-12.667 -2.281 -5.912
1 2 3

1 2 3
1 2 3
1 2 3
-12.681 -2.232 -5.928
1 2 3

1 2 3
1 2 3
1 2 3
-12.695 -2.182 -5.946
1 2 3

1 2 3
1 2 3
1 2 3
-12.708 -2.133 -5.961
1 2 3

1 2 3
1 2 3
1 2 3
-12.722 -2.084 -5.976
1 2 3

1 2 3
1 2 3
1 2 3
-12.737 -2.035 -5.991
1 2 3

1 2 3
1 2 3
1 2 3
-12.752 -1.996 -6.007
1 2 3

1 2 3
1 2 3
1 2 3
-12.766 -1.947 -6.021
1 2 3

1 2 3
1 2 3
1 2 3
-12.782 -1.899 -6.039
1 2 3

1 2 3
1 2 3
1 2 3
-12.795 -1.852 -6.054
1 2 3

1 2 3
1 2 3
1 2 3
-12.808 -1.805 -6.071
1 2 3

1 2 3
1 2 3
1 2 3
-12.823 -1.757 -6.085
1 2 3

1 2 3
1 2 3
1 2 3
-12.838 -1.708 -6.099
1 2 3

1 2 3
1 2 3
1 2 3
-12.852 -1.661 -6.116
1 2 3

1 2 3
1 2 3
1 2 3
-12.868 -1.622 -6.132
1 2 3

1 2 3
1 2 3
1 2 3
-12.883 -1.584 -6.147
1 2 3

1 2 3
1 2 3
1 2 3
-12.900 -1.536 -6.162
1 2 3

1 2 3
1 2 3
1 2 3
-12.913 -1.489 -6.177
1 2 3

1 2 3
1 2 3
1 2 3
-12.927 -1.444 -6.194
1 2 3

1 2 3
1 2 3
1 2 3
-12.943 -1.397 -6.211
1 2 3

1 2 3
1 2 3
1 2 3
-12.958 -1.358 -6.227
1 2 3

1 2 3
1 2 3
1 2 3
-12.973 -1.312 -6.241
1 2 3

1 2 3
1 2 3
1 2 3
-12.986 -1.269 -6.257
1 2 3

1 2 3
1 2 3
1 2 3
-13.001 -1.223 -6.271
1 2 3

1 2 3
1 2 3
1 2 3
-13.015 -1.179 -6.285
1 2 3

1 2 3
1 2 3
1 2 3
-13.028 -1.136 -6.299
1 2 3

1 2 3
1 2 3
1 2 3
-13.042 -1.092 -6.314
1 2 3

1 2 3
1 2 3
1 2 3
-13.055 -1.049 -6.330
1 2 3

1 2 3
1 2 3
1 2 3
-13.068 -1.015 -6.344
